timestamp,T000000,T000001,T000002,T000003,T000004,T000005,T000006,T000007,T000008,T000009,T000010,T000011,T000012,T000013,T000014,T000015,T000016,T000017,T000018,T000019,T000020,T000021,T000022,T000023,T000024,T000025,T000026,T000027,T000028,T000029,T000030,T000031,T000032,T000033,T000034,T000035,T000036,T000037,T000038,T000039,T000040,T000041,T000042,T000043,T000044,T000045,T000046,T000047,T000048,T000049,T000050,T000051,T000052,T000053,T000054,T000055,T000056,T000057,T000058,T000059,T000060,T000061,T000062,T000063,T000064,T000065,T000066,T000067,T000068,T000069,T000070,T000071
1972-04-30,1036.9075131888,563.423216715276,1173.07874184056,569.243699288078,526.179059353983,1356.53201435204,298.357724464626,339.727296850269,814.178093177969,17.3033489109646,510.823871039851,277.175242688741,738.39679550928,1046.6738341153,2086.45363945997,1153.02882298994,867.501216999121,1350.78269170075,735.436579454993,861.163659585461,311.076320609623,190.83149835342,312.626933722775,108.872895330579,638.68701396654,764.615179336939,1515.39508105337,1198.6194427402,720.492073514161,650.701354131023,182.535431492733,581.783225112053,1237.07454376049,1528.49247426802,419.526754103147,231.748942818217,1088.42882469342,268.253713850922,2204.43276230551,680.013367001182,51.0233541447922,1119.6801154298,272.349253533003,77.0824229481726,2356.51635397732,1905.84089983015,641.539932734591,1528.47864180287,0.9476938791,0.9080331639,5980141.86,3262051.84,9973.0,1109349687.25,1494097647.51001,224.0,12687.0,565.0,25803.0,12251.0,2592.0,411.0,353.0,461.0,3747.0,51362.0,44752.0,23835.0,35166.0,120899482.472,12459008.756,26398705.21
1972-05-31,1086.45344539621,570.975990036911,1166.28486450234,603.031742983058,498.359673198989,1298.68446970648,297.269555429739,336.708378104865,843.214156941056,17.4138193130663,523.375528300752,239.241756206397,899.148760283857,1194.15742750042,2124.48793344177,1187.1501560708,763.256295355089,1229.49565033361,918.4073233255,1059.57813275003,316.866222160679,228.668197471475,274.683413657961,134.763070694159,719.725802011129,678.957007955005,1279.33514905504,1037.17582391612,769.087037804749,617.638563553273,213.597498573345,499.58100153505,1161.82130880349,1300.15666922417,391.910766669305,273.394979360172,1355.09981948627,334.511333521438,2552.17041968925,711.996946592453,44.3613520676477,1504.68478426453,234.977049536959,75.3118450927135,2749.59704384842,1425.38973885733,602.499931141973,1403.74427134546,1.0,0.9199988287,5015536.58,3698709.84,9935.0,1104825094.01,,271.0,13492.0,475.0,24549.0,10245.0,2968.0,332.0,486.0,458.0,4803.0,41560.0,43407.0,25457.0,38724.0,114500711.06,10459089.196,28571376.79
1972-06-30,1085.11331046227,569.659313729092,1145.50806224902,635.854060082135,528.791814843866,1335.48873583658,315.237567880187,327.777561190786,813.642942419119,17.0788716603083,479.711861235988,232.292768741027,787.469500886901,1311.57617785793,2201.58439952334,1440.86796880042,761.923257541142,1161.47954264646,934.200068721939,1085.79481868745,298.448328847801,260.733063123488,303.57566448302,128.058585394731,838.991585066963,701.73895281978,1470.38655260292,1292.76359079251,683.288352915352,661.529526017525,203.228939164581,463.501206303481,1255.83624369699,1354.00387328947,413.708992924,300.075640833693,1623.68861381293,277.820490277641,2278.2152513879,699.207020064196,37.4288967735224,1628.54471974536,270.85769309877,69.1318223415874,1995.81460324061,1389.94743697842,502.451011814765,1817.37783435636,,,5189454.36,3589351.97,10237.0,1359389250.3,,196.0,14223.0,557.0,31466.0,15398.0,3269.0,337.0,671.0,581.0,5772.0,27224.0,47858.0,25426.0,47498.0,111754325.288,11170305.358,26733447.84
1972-07-31,1119.35713814429,567.004183158655,1173.81370263128,610.189660592031,531.227825557348,1266.44213930951,304.012639059927,329.534737700514,847.121919923392,17.6012580909008,501.313255187222,271.388399858216,646.442443534739,1152.97495602259,2039.45124101349,1310.27838352338,970.025546606362,1030.12078324165,763.361807115501,1061.96258240215,264.645655893886,221.328046893383,262.297854444527,109.900677703395,746.558617428619,742.121411436508,1477.56547842609,1370.01972799724,694.935521049342,699.866287878801,237.131555429742,515.746857168582,1228.72054322433,1616.84534437787,414.79865794719,334.046366454788,1328.03976135641,347.32868725758,1961.6955837896,942.83869349075,37.4111016430657,1323.08647215957,347.260018883671,86.5173407977959,2063.9467874512,1654.34004775513,597.736999546909,1675.76722811717,,,4821647.79,3940517.3,10282.0,1361900063.0,,307.0,13188.0,548.0,34258.0,13757.0,3208.0,544.0,537.0,671.0,6900.0,24672.0,44714.0,20148.0,48562.0,110848786.068,7913177.094,23733348.32
1972-08-31,1123.74215042115,572.205343875777,1151.02942602043,555.074969266878,537.914977700195,1368.76684877311,293.307812983188,333.964703633651,889.744357225713,18.5926107855373,499.696805950168,252.379417209744,582.49433659836,1182.86245408576,1615.53801540189,1400.54162118325,837.977211530277,963.136197952309,993.756645616582,823.435815451667,229.521713693266,199.821269333423,234.511057403801,147.144410285271,1028.32953175391,575.78406031942,1514.89106839747,1068.29207248542,830.747716182469,717.612132114752,201.362959626444,518.450425625786,1141.65386524688,1554.99354947232,392.967632315989,227.45076472871,1507.01552486537,345.026318240489,1737.49834676987,802.204741613274,52.5300320892968,1670.61413567398,282.970943098935,80.0399045286246,2283.97731486737,1824.20715014933,481.334329584751,1717.30813440634,,,6405847.41,2262053.63,10233.0,1366475870.91,,269.0,10894.0,462.0,25365.0,13812.0,2587.0,357.0,464.0,407.0,5621.0,34927.0,32323.0,23924.0,36850.0,107807526.778,8658993.976,24689193.15
1972-09-30,1077.81269065316,565.952351034487,1182.51844841155,607.103639463009,519.140072220314,1310.88585016647,292.845025640736,338.914308281171,851.467748748896,18.8650189286062,484.339442209944,254.032831907299,725.561018353818,1152.5751117285,1828.88181859679,1127.49841810753,887.03482877244,1313.37405948261,1217.81986983503,947.371238361483,290.092470544079,252.782082148693,242.837308561489,107.189681889671,641.520884168773,744.595036339696,1316.18215619334,1154.13981863113,753.460370475303,596.830705154886,246.40626687271,526.077480824602,1269.87295613648,1584.78649026469,428.811744314499,305.261749224649,1437.48987271738,266.134831912836,2408.24520809469,780.912167892064,47.2133334278775,1187.98147487964,185.337166208774,89.9995438216518,2462.63024596061,1380.17299602781,619.394583670037,1617.99312264526,,,5743391.01,3913697.29,10189.0,1368918115.37,,412.0,8924.0,308.0,19144.0,9398.0,2481.0,465.0,433.0,253.0,4909.0,37727.0,38684.0,22231.0,31706.0,109123471.41,10446390.946,22590921.48
1972-10-31,1127.47995780678,571.516771041868,1168.03234156435,566.889084394123,513.623093532719,1307.52163216813,293.067624137515,342.779726170781,837.288632910911,18.9103639223889,500.255950922704,261.633343754913,757.812344843051,1354.50294062951,1777.83938298249,1181.48894545879,944.828406138017,1135.62851556475,1017.59656161312,1052.07145831545,299.944078890076,205.429420503863,276.310499028677,88.4982970547671,756.655797081752,687.729525239026,1411.91212370556,1293.00419867943,736.352299598758,783.881429446794,241.512135977925,536.366422647716,1193.7223991716,1541.8855840727,426.963845544628,318.804710298273,1653.52340046406,264.515684561558,1999.95197987572,732.955838723063,46.2824601827152,1352.0477458468,318.994667691741,97.3653585414704,2207.78667776925,1709.50956756433,522.958248753344,1296.03787668678,,,6036454.46,3728201.79,10176.0,1374335908.91,,391.0,11635.0,361.0,29944.0,13168.0,3198.0,350.0,579.0,429.0,7403.0,58895.0,39832.0,22334.0,42261.0,115324654.85,7984610.97,20725226.82
1972-11-30,1176.46472562497,560.850262634907,1132.48254050607,599.927447994363,530.371259943894,1315.14161168286,338.067613914696,335.354534833545,773.601007892881,19.0278936044653,501.992819778338,273.732619209126,702.926513997106,1194.28517459548,1808.69029184497,1312.72787929662,724.902236505421,1199.79773892291,1062.43055866047,1082.16784190186,217.374319171453,234.290361488705,234.847017853018,85.8276796473929,953.044057027449,687.225335921985,1330.81745879194,1165.82366481548,692.43716149446,621.404515233247,160.406895359395,537.072357418872,1246.3826962877,1509.10543295337,414.889398064819,292.622477836679,1573.90597080636,246.231832898124,1969.92870386826,646.758688993845,39.3311612184368,1464.76422429947,370.909852666826,96.0250267014979,2358.63276817921,1450.35335893814,589.136042142135,877.993200663477,,,5246412.59,3982244.09,10174.0,1380506378.34,,323.0,10405.0,541.0,33400.0,8895.0,2905.0,527.0,652.0,513.0,8142.0,62109.0,42784.0,19832.0,46105.0,108311062.224,8362348.926,21040687.74
1972-12-31,1019.81624257261,572.711457321942,1110.84176741617,606.594870915078,501.003591724186,1289.78400555747,303.101465565906,333.246403708671,830.721683136897,17.7662480110214,488.709934454232,247.758675028308,651.487577563181,1180.71633221224,1991.33257492425,1336.31902484171,774.162117487144,1212.15029345794,964.181523245832,1170.55547830361,301.34055159802,229.771652930336,263.764614779442,91.2697505124809,733.148418918145,692.788772119534,1401.09777040367,1118.69413698794,762.417153563443,714.418056184672,224.445252398911,493.706259330833,1119.83837511333,1627.5209844608,409.099207951213,284.046526555496,1760.99845866296,291.017193927323,2359.78739937965,780.597798943279,42.715315466278,1388.18448689162,287.317147497204,102.945319832277,2077.61239135198,1419.53232203038,399.773351529147,1654.61487691714,,,6140341.31,3246338.5,10150.0,1383733938.85,,332.0,11066.0,474.0,43428.0,9740.0,3458.0,623.0,727.0,729.0,10053.0,67600.0,40035.0,20585.0,59329.0,96940258.084,8356513.452,18461242.95
1973-01-31,1122.43214034554,550.771232562485,1224.59816510244,599.955302555255,518.417157680167,1294.97996545209,317.856214868811,354.68468522714,804.00357430957,18.1965005423228,471.710462474704,262.24074967843,830.396272217361,1028.74631901077,1470.16948167294,1490.69037829739,957.669394951369,958.824901224572,697.630283488857,1176.34509854261,307.150524135752,209.570968998014,217.434978238055,116.746632990764,899.189500190337,661.77642374843,1242.1474145686,977.51282284271,768.1935552417,667.359864304886,200.197036386345,533.705885707364,1090.77237799123,1538.5213864453,345.681067279153,371.310909260452,1684.90986793916,291.10990721613,1905.08658689573,691.578879303538,47.6848331036988,1173.10420297629,324.363253696822,95.5924108074872,2207.74908552995,1917.55971461174,539.025545589911,1332.60614399191,,,5620674.37,2425574.23,10189.0,1389794786.37,,325.0,9772.0,325.0,39772.0,12597.0,3683.0,560.0,669.0,559.0,10348.0,66533.0,41685.0,21883.0,64473.0,103413135.19,8593656.924,23305100.61
1973-02-28,1106.14375392939,583.465356667603,1143.22729668201,599.628843275372,509.58908181033,1306.63524787309,322.97342996309,339.618961024964,798.42339891192,17.8989990165128,477.652721408418,270.209819314553,725.52086766012,1015.23429199755,1751.76666354353,1145.75277385409,767.08396857265,1229.79750832126,984.067016388434,937.510726849339,297.798610273461,232.411817973897,289.047680860392,123.964064402326,759.746997243098,718.058944980625,1237.46518613016,1179.10999239505,697.66770510333,573.52483877109,184.146107890583,581.257983392834,1075.91491951309,1760.45254751177,371.591998962725,348.882272772963,1670.88124676884,314.898926892646,2628.7801311185,589.05989616713,36.9464834056144,1200.50154410113,332.195980884797,102.10687047847,2426.94715601005,1536.37597728259,486.574353037248,1054.95848547915,,,6875988.13,3217028.0,10118.0,1391816548.69,,229.0,11019.0,,43537.0,12546.0,4643.0,501.0,678.0,596.0,11466.0,62311.0,43279.0,,75512.0,108197999.57,8362499.292,20850263.35
1973-03-31,1137.01870344617,592.174051237448,1187.14779152782,581.010375944565,530.975067004562,1349.29261028726,333.868055606253,357.236670336202,828.694506536276,18.9104814384625,480.585722403879,260.430900141731,615.910312521258,1063.88561596962,2014.92103710128,1011.52693382028,738.887234766113,1110.64206666996,1111.86385571928,1013.89080398877,227.410890610787,244.667561909976,285.315270366036,116.501814350319,847.363918914527,726.500905325069,1113.23764172964,1099.1486113576,719.006471876206,589.512127357175,232.906488597256,513.697501097807,1118.82105254816,1563.96482143417,379.313245980587,323.742453259754,1182.99665360424,285.453009883573,2267.33170814808,915.065865010221,44.8859960571201,1597.10661566141,276.779104537248,99.8335601808392,2305.45955125029,1381.33088980261,452.19132509007,1647.62875650366,,,6023143.09,4532376.11,10331.0,1482847690.92,,197.0,9017.0,,42599.0,16776.0,5183.0,589.0,685.0,758.0,12047.0,61027.0,,,80354.0,102073294.06,6597937.302,19254692.53
1973-04-30,1098.78831965699,583.023725270628,1165.19903008849,580.728940989146,512.454443393911,1254.69566191157,331.800482616408,338.787237171705,817.194030416849,18.856282255755,454.843339445554,272.545676966114,821.632940074544,1163.17167479777,1898.37469026571,1102.33494080833,846.136761309859,1360.51085880311,853.288677771019,995.721470286681,298.052817392466,201.656826802484,288.363586917882,114.300019096654,859.345048874648,653.999064498797,1177.84116371999,1164.86716624557,753.871428619492,695.786596576951,209.659336135125,529.773223247269,1126.00169643535,1823.4620172469,371.431163370591,354.098119901253,1316.05907360749,255.736594724191,2214.38804332216,922.350817374748,45.1936189612963,1171.64505898462,291.683489002605,79.8903792219781,2180.71399007356,1878.70981044826,595.31869160142,1743.99929517869,,,6190823.51,3924881.65,10198.0,1478908472.05,,172.0,7141.0,,39323.0,21769.0,4538.0,397.0,676.0,652.0,11915.0,51321.0,,,63434.0,98338386.628,6541609.766,17820099.19
1973-05-31,1138.25310787545,600.146683860712,1119.55648945901,633.485160580154,483.126388321013,1293.69230423448,338.389145775848,354.774334971838,791.136302712335,17.6592027924547,474.524911188815,268.224584849727,920.446317638011,1238.3113462313,2126.06141755763,1202.84548923248,771.28537910862,1298.29465215383,1022.90694765825,1177.90849262898,302.22764136794,244.194914148021,258.71149899541,135.593981204275,968.998634849227,731.4743375502,1412.29470586671,1207.55635375171,850.143827439856,680.298689489876,229.475669824767,627.515091708762,1178.07258537191,1748.35847427743,397.098702885125,296.868328695652,1244.42290062232,316.754100741408,2573.8272122062,799.764245880395,37.8779830158685,1436.65573649528,278.30744275943,82.624605613491,2682.13447053215,1623.29362141103,585.939690510076,1661.66675928277,,,5778913.98,3493461.1,10218.0,1468343750.87,,173.0,5847.0,,40763.0,18438.0,4744.0,354.0,564.0,588.0,13080.0,52773.0,,,68629.0,94140102.504,6955442.45,16095708.38
1973-06-30,1175.60115758247,602.277121326792,1188.45593834425,560.915689172114,530.946879971608,1300.78700110433,318.85730801813,354.815122329594,779.977771775108,17.3451156381791,466.000814878235,270.810376404486,835.45909787144,1375.23655755319,2197.01890479072,1418.3045739737,735.732769985104,1171.74307326533,1039.32772807541,1183.85945619221,276.844218250108,275.394217193833,286.09633039791,122.629917435819,864.813847355036,663.859424417378,1378.90318623089,1199.5689989618,769.847258978293,763.15734689503,192.404400232346,523.507703953472,1072.03500638964,1499.6706081604,343.50539257027,359.03089462669,1691.12338330156,273.565884372458,1995.71865200118,625.267419488179,41.0180779194113,1537.84384356596,267.478623856221,73.6079081539529,2010.55062365662,1546.04140128821,475.725360843794,1865.85781302379,,,5853230.36,3386082.52,10193.0,1467909401.17,,269.0,4138.0,,39470.0,16180.0,3889.0,412.0,559.0,513.0,10416.0,57701.0,,,70061.0,98506763.768,5178631.568,16988164.48
1973-07-31,1138.20956338146,605.877255147748,1109.88310541892,551.194990406187,502.86578036954,1281.57270456221,355.346258743823,349.834438406547,753.960426362935,19.1493381156641,462.311489069476,292.418973760787,701.863557758516,1174.92802423254,1915.73990214414,1383.37438744653,968.071016910118,1021.38345963272,890.205196251835,1108.56629234788,265.530615084228,228.103247282406,239.821505568001,115.340734196763,864.247511987474,718.548554503046,1209.33738644867,1187.9898089226,723.259594881673,759.642310321832,213.172513988228,584.470541446558,1159.85712496529,1642.70670044731,362.804737892551,334.766168731352,1198.94901043577,333.883971520305,2069.84971431523,891.069434845147,42.077272428029,1402.62192771787,398.326074670356,86.3568070462656,2148.83382450268,1826.28947665589,461.742217610702,1574.34939468464,,,5216531.79,2719036.33,10210.0,1470137504.84,,125.0,4045.0,,42439.0,19311.0,4247.0,493.0,551.0,576.0,13530.0,49349.0,,,71562.0,85203525.41,5207641.638,14140363.72
1973-08-31,1203.36892983547,586.21563103918,1109.11775400959,617.93618768899,507.878343578887,1300.78426553463,337.542399096808,381.579376302684,790.337092720054,19.6454076321603,455.963037423246,300.822979957581,657.005205121012,1197.35121344239,1498.98530619688,1460.64069780665,842.900381563167,954.438003551381,1073.42816558738,899.086741736855,215.37552460142,208.480672549183,207.535298979302,154.101988411112,767.194381142317,677.453229964008,1150.53278291379,1013.71659746006,718.065561776931,770.082225125241,256.762986349168,575.455645277702,1191.82223016715,1491.80046165365,364.312048409291,315.325374391275,1902.09232448429,364.433366220435,1823.18009256335,633.683641282511,49.14977128032,1606.88820532626,337.868445658207,85.937053501116,2127.53607633228,1798.2455951616,496.614760096913,1509.99867057789,,,6107679.84,3684561.71,10285.0,1480626350.31,,256.0,4228.0,,46650.0,28095.0,4735.0,532.0,549.0,433.0,13418.0,55164.0,,,74105.0,84660993.474,3630195.172,13058445.73
1973-09-30,1186.00010652102,607.069089181354,1164.46890454831,564.561122919696,519.175991372445,1264.45892012522,366.000507318775,370.048228779496,762.723762813236,19.2423061075193,441.980398169236,257.083826610412,755.078897314052,1225.6815219495,1724.52843268963,1146.00990718945,859.322704379816,1329.96359699212,1261.98664753838,1027.02374584541,289.567259989556,272.644589556686,207.743559943605,117.689799234373,607.917757443593,747.039216343733,1451.86356842862,1530.59413820151,684.691445494566,635.543783871769,249.708613192763,559.827584888882,1098.19772039259,1337.29807487425,362.708226034932,319.438742841809,1504.08399381396,284.427987206238,2101.44977896486,712.61045058919,49.9988247539078,1396.01918156059,242.948451709882,88.7483774595415,2263.58866316404,1807.73165416223,552.191852688381,1858.49303210152,,,5546949.76,2029239.76,10282.0,1482716101.71,,161.0,3174.0,,36320.0,20161.0,4210.0,436.0,581.0,528.0,10947.0,49794.0,,,66003.0,,,
1973-10-31,1221.83247807841,607.648790288296,1133.47230503962,598.643684941899,500.691738168552,1314.42432090493,351.057908870954,377.378531003147,733.680259699939,19.0992065657708,432.096756324291,286.897722058498,816.63404179381,1339.6833543614,1563.35615673547,1341.05107891033,913.353322400213,1025.26653094902,1187.49143116528,1165.54106563348,266.547433946033,207.00380810347,251.760653647797,92.9853042706828,737.065565198851,669.958165904553,1332.6884116023,1076.25012642047,665.456954366806,701.687718220536,234.253328612997,601.740648689696,1047.74917193135,1740.55889869152,396.531982195867,353.608742626645,1668.96006237105,281.033262961869,1921.86793726804,744.551103225218,48.3965115792675,1219.66149525087,336.825582703406,113.334887068375,1890.69586059051,1784.42865068306,470.131293429278,1470.22583167759,,,4569656.91,3275856.85,10348.0,1478754665.1,,206.0,,,39061.0,39541.0,5249.0,379.0,536.0,565.0,12966.0,46148.0,,,71428.0,,,
1973-11-30,1185.25616276843,611.630669971313,1090.17599380357,616.595771118693,506.68426563433,1226.76279321324,356.784836687812,390.720176478252,707.303212885694,19.4237877489035,424.995888644735,280.663523989511,671.206725647686,1214.48674808308,1643.5857122781,1281.06481662296,759.127057584901,1241.85185412168,1167.84923173144,1209.87524850678,202.221583228972,257.238079771297,209.49203029554,99.3941939509936,618.102076961529,764.676681355469,1377.29519696687,1094.83109469259,702.352664829422,708.457614355574,259.982895612409,638.406045624981,1097.39544552099,1504.05259348993,351.601511028212,382.108758053444,1773.43083992081,251.486253947572,2004.82042089764,603.852274478893,42.1957872589347,1554.98770402963,397.542671800274,104.851943223792,2388.07212264235,1589.79615184498,517.824449482694,1107.98717282056,,,5416749.36,4397885.25,10276.0,1479942313.86,,163.0,,,37335.0,22935.0,5847.0,357.0,478.0,544.0,12311.0,44496.0,,,72064.0,,,
1973-12-31,1198.46020610794,597.316273437509,1168.36821547435,584.039916002742,514.548369321787,1297.04626624971,374.509142175834,392.280020460994,758.152655634188,18.6696997851176,434.676838958368,291.387263193997,753.826380859735,1199.58881932585,1864.78016815277,1366.62521048219,801.280582201567,1258.7871527239,1168.69648517766,1319.81338259844,274.972198038737,244.305209056166,249.352523844605,104.121799576314,757.179269209946,836.84716669632,1235.20175625843,1402.05674146464,716.56879980732,644.639371663417,241.528069797248,586.578381725321,1035.20392673371,1541.25631186604,404.588929779904,313.584539538763,1824.98752633293,327.774601645015,2249.47932835913,803.274118819302,47.3208835244256,1208.51158237336,322.49639087945,118.65099160277,1624.39488849858,1781.35809671961,415.360255262612,1720.39553873713,,,5230724.05,2519037.27,10271.0,1482037035.39,,187.0,,,38939.0,35107.0,5855.0,499.0,508.0,604.0,13965.0,54912.0,,,69571.0,,,
1974-01-31,1124.843862246,611.898753043953,1068.47290745914,614.712998106678,497.162829444184,1259.87462950251,374.034005205512,413.783213138035,735.082143776306,18.5631751796317,433.324295251923,310.78436406376,872.116319640632,1130.60630695001,1506.99177958026,1610.16197413151,891.810435616792,967.660557422699,828.016858478166,1284.65993125894,289.992263468978,218.41377587582,209.392851590553,131.601520034526,920.546484860436,771.807283882142,1200.82458670457,1381.82095042918,712.649043840926,705.064483419251,231.840704815575,586.242606860439,1066.93328925584,1702.03432913031,330.513456864285,290.551907816039,1569.70502312369,326.983256193037,1802.681672922,749.950035305703,45.2118572205008,1214.28764986922,393.915321544092,115.23957568187,1547.15238044461,1963.98842589352,548.018120129526,1303.48100304169,,,3702498.73,2189836.46,10256.0,1480917132.29,,250.0,,,35176.0,31203.0,5423.0,521.0,483.0,509.0,13196.0,54598.0,,,60041.0,,,
1974-02-28,1176.35929728173,601.219724252667,1093.16174453329,609.686405037641,525.04003631525,1324.65785596039,361.137553352022,428.138369030487,709.68422738171,18.8211778246032,432.366453732075,289.500975464803,810.464757440333,1080.35288673316,1707.32260613496,1187.21479676456,779.325612577879,1240.72935078401,1070.24989626479,1156.00574578805,271.127333235271,254.572058142726,280.056150899978,125.280291749344,797.895391754993,822.383925261527,1250.75337521101,1089.12460845002,746.173176471023,684.023635633067,223.236597209974,639.028449700771,1087.69147702057,1815.99556785849,381.945471007667,272.355798341689,1745.17396094279,326.232350883366,2171.12179018118,711.994236429683,35.7495282889354,1322.58977026039,377.674565658848,106.490059780782,2339.66748195426,1536.20195784601,427.489916764023,1125.85516795877,,,4833432.31,1842264.67,10256.0,1483219538.24,,221.0,,,34609.0,38552.0,5560.0,466.0,539.0,523.0,15596.0,50544.0,,,56135.0,,,
1974-03-31,1203.81528906175,592.406986596229,1093.27763808471,638.736966631181,502.803483769841,1210.71574901665,387.822058047287,444.10293896196,744.008262274328,19.3638899952569,423.616953089368,305.096093450411,681.55445416162,1098.68650172477,1851.22537535864,980.306144158857,713.427831414156,1122.543980653,1189.19985426374,1233.36145397012,201.449997054314,248.565617278392,271.231372831215,128.46735887917,812.743080721399,783.34578678311,1213.32274358559,965.748395190715,781.262309715577,622.560488687873,269.022210543244,653.723603175303,1029.29336721422,1620.77289594045,322.264486711938,378.156457242253,1265.58249734657,267.578834824301,2234.68874084146,718.668186398797,50.6563138054617,1520.06507662207,341.32828408493,121.67534662863,1704.17390196898,1522.12732523768,535.2471518504,1607.40853167886,,,4310368.79,2124495.36,10277.0,1485562725.63,,133.0,,,36950.0,42049.0,5313.0,433.0,471.0,538.0,14894.0,52551.0,,,54774.0,,,
1974-04-30,1270.66492178852,613.030953523138,1017.44136515747,590.100086479599,504.159747857927,1287.95719890353,389.132072311245,416.839264185666,742.75719638315,18.9250687859836,440.333787701852,296.538614345826,816.472768497585,1186.64942791917,1810.75014122445,1168.57659889163,850.366050320647,1324.13567825167,989.551225973681,1153.07421774928,271.935001453757,223.038207071126,272.788595030312,125.4846695515,909.144807714746,775.712256581751,1255.75552744494,1283.37972527626,668.664675297081,601.720906382823,205.350555838012,661.60268360203,1063.06730952385,1613.71488904371,350.761768190083,336.961846964935,1065.30701861035,265.190806443709,2073.238680287,810.666753519131,47.2022150545961,1175.80830684362,335.885520113706,103.692048874389,1713.01107524042,1834.37094489759,548.514951883792,1853.88817095825,,,4467169.03,2060295.25,10244.0,1486123874.13001,,114.0,,,34830.0,38433.0,5160.0,422.0,328.0,402.0,14204.0,47557.0,,,52599.0,,,
1974-05-31,1213.84772111947,592.131263743545,1009.55634109066,651.194019258276,513.585977610715,1261.34559596585,390.255604068679,433.874486725121,728.152407309122,20.4332146061173,447.084038701288,320.948953975787,939.889555580108,1269.1882747619,2099.80310161676,1282.83248354704,779.944392094209,1247.45896709147,1181.71998872225,1421.69149022151,267.409970308764,249.654687583953,247.301080248509,158.981685303892,993.894438219524,718.066378418064,1009.80056477823,1229.40878055875,688.503280393027,682.274300527154,236.310772254478,747.402238405994,1109.35930565438,1602.57534847238,377.256841449384,283.112759399356,1458.63587342035,346.310434649374,2229.10242854085,820.076276164452,43.8495834652866,1348.14913335579,294.153024582003,96.9983140092699,2148.69502168363,1723.56773874881,537.126252873917,1558.57725408629,,,3923451.56,3217152.36,10238.0,1485534034.20001,,109.0,,,36871.0,49073.0,5578.0,356.0,477.0,370.0,16470.0,48026.0,,,51700.0,,,
1974-06-30,1276.12974705234,599.998542971621,1066.65766333484,632.6525697775,506.740799074827,1254.48459888682,361.668578487027,444.758067867072,723.675776141495,19.9679686840509,426.649471889206,326.719613267648,855.11543252367,1402.48659533841,1939.32781079133,1541.92121093469,769.22392760016,1170.11484527021,1163.33934965373,1375.47127310364,257.471483797486,287.772773314412,274.285329809888,143.553908276621,799.564062437433,710.151536888709,1292.17059664585,1211.45948944972,655.344187054209,706.947472350425,247.484577272306,779.670395954371,910.74937075235,1648.48529752864,355.332520413018,319.051441235277,1670.7964989401,313.392946487907,1804.25534805249,528.395789636677,39.1008469591298,1510.99392865513,428.651627822566,88.8097526648924,1745.52396907379,1611.17897673634,462.48034457105,1856.63314776493,,,4451256.3,2277839.81,10212.0,1481914867.46001,,177.0,,,33358.0,67550.0,5107.0,321.0,237.0,364.0,14820.0,49519.0,,,45175.0,,,
1974-07-31,1291.04501075437,623.07532594398,1061.70484887179,610.709567876149,501.594062019649,1267.73421327424,392.619204259935,447.388216743491,695.982852821944,20.4282893928011,440.878354295168,311.926308627833,734.88889962386,1238.85535862765,1866.64740838647,1417.2664847768,957.959545349571,1044.27465744097,990.426107256451,1321.30774860584,222.396755934585,240.983544736706,231.675951839938,120.565306557025,958.659493742607,744.796082048359,1243.41768513715,962.76020060188,726.62790367367,598.174404856271,246.071813121256,687.812936624003,1086.13691110699,1550.80604909894,384.073109412102,350.146455200003,1115.51548154561,348.650012172851,1912.79286116403,927.344844548547,40.3191477742863,1323.3238134371,469.202769160289,109.844268107105,1980.73099917278,1817.60523501591,417.077253769383,2096.59230985092,,,3994728.09,2597907.03,10186.0,1478944515.43001,,200.0,,,33683.0,66472.0,5229.0,412.0,235.0,311.0,16952.0,42417.0,,,45710.0,,,
1974-08-31,1281.34541848622,619.064382722908,1087.81775649742,625.609165249336,528.745130431048,1294.04829836813,400.62394810755,454.992424867005,632.080303573964,20.323300895063,453.769522538004,318.91379646989,714.099072746808,1226.90394984678,1408.15128911778,1455.82861043664,835.348206152324,992.284168155774,1219.21720424791,1133.67774016003,181.15650525817,216.798912224602,209.981348520584,164.867201924994,1006.85441843447,712.967067981266,1173.9762466929,1069.99906080863,853.651987249194,669.917532524855,263.379391414832,698.065917543682,966.819583786644,1828.18746809866,370.790238920666,333.322969484141,1912.89604310853,332.603120064795,1833.30571642603,763.481695583623,50.8189612575869,1478.60697759738,327.483070315079,107.307197266343,1823.20275863696,1686.70862823925,429.590962340796,1740.50084768177,,,3993504.42,2755098.2,10190.0,1482383094.43001,,214.0,,,38150.0,59852.0,5036.0,292.0,256.0,304.0,15995.0,49610.0,,,48625.0,,,
